Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,BEVERLY HILLS ROADSTER CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BEVERLY HILLS ROADSTER CROP
STYLE: PPC-GRLSSP2201 
C/#: WHITE
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP2201,,,0.00,,,,,,
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,GOOD VIBES ONLY CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: GOOD VIBES ONLY CROP
STYLE: PPC-GRLSSP21401
C/#: WHITE
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP21401,,,0.00,,,,,,
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,DRIPY HAPPY FACE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: DRIPY HAPPY FACE CROP
STYLE: PPC-GRLSSP2101 
C/#: IVORY
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP2101,,,0.00,,,,,,
2024-03-04,2930117000000900039,INV-001622,Closed,2930117000000120467,GUYS & GALS,GUYS & GALS,2024-03-04,2166,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,132.00,147.00,0.00,0.00,Adjustment,,2024-03-04,0,Due on Receipt,Thanks for your business.,,0.0,,,15.00,,,TAYLOR FOR PRESIDENT CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TAYLOR FOR PRES CROP
STYLE: PPC-TS101
C/#: WHITE
S X 1
M X 2
L X 2
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6353 ORCHARD LAKE BLVD.,WEST BLOOMFIELD HILLS,MI,,48322,,,6353 ORCHARD LAKE BLVD.,WEST BLOOMFIELD HILLS,MI,,48322,,,PPC-TS101,,,0.00,,,,,,
2024-03-11,2930117000000900121,INV-001627,Closed,2930117000000900111,SHE LA LA,SHE LA LA,2024-03-11,2050,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1276.00,1321.00,0.00,0.00,Adjustment,,2024-03-11,0,Due on Receipt,Thanks for your business.,,0.0,,,45.00,,,TAYLOR FOR PRESIDENT CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TAYLOR FOR PRES CROP
STYLE: PPC-TS101
C/#: WHITE
S X 8
M X 8
L X 8
XL X 4",28.00,0.00,0.000,616.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,18 OLD MILL ROAD,REDDING,Connecticut,U.S.A,06896,,,18 OLD MILL ROAD,REDDING,Connecticut,U.S.A,06896,,,PPC-TS101,,,0.00,,,,,,
2024-03-11,2930117000000900121,INV-001627,Closed,2930117000000900111,SHE LA LA,SHE LA LA,2024-03-11,2050,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1276.00,1321.00,0.00,0.00,Adjustment,,2024-03-11,0,Due on Receipt,Thanks for your business.,,0.0,,,45.00,,,TAYLOR FOR PRESIDENT TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TAYLOR FOR PRES TEE
STYLE: PPC-TS102
C/#: WHITE
S X 8
M X 10
L X 8
XL X 4",30.00,0.00,0.000,660.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,18 OLD MILL ROAD,REDDING,Connecticut,U.S.A,06896,,,18 OLD MILL ROAD,REDDING,Connecticut,U.S.A,06896,,,PPC-TS102,,,0.00,,,,,,
2024-03-01,2930117000000900157,INV-001629,Closed,2930117000000900147,SUNDAY BEST,SUNDAY BEST,2024-03-01,2060,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,132.00,147.00,0.00,0.00,Adjustment,,2024-03-01,0,Due on Receipt,Thanks for your business.,,0.0,,,15.00,,,TAYLOR FOR PRESIDENT CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TAYLOR FOR PRES CROP
STYLE: PPC-TS101
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,14 FOREST AVE,LOCUST VALLEY,NY,U.S.A,11560,,,14 FOREST AVE,LOCUST VALLEY,NY,U.S.A,11560,,,PPC-TS101,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,NYC RAINBOW CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC RAINBOW CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24601
C/#: WHITE
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-GRSP24601,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,CALI PHYS. CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALI PHYS. CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24201
C/#: BLACK
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-GRSP24201,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,HAPPY FACE SPLATTER DYE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE SPLATTER DYE CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-KDSSP1241000
C/#: WHITE
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,144.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KDSSP1241000,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,CALIFORNIA DREAM CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA DREAM CROP
STYLE#: PPC-KIDSSUM125
C/#: WHITE
M X 3
L X 2",5.00,0.00,0.000,100.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KIDSSUM126,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,MALIBU MOTORS CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU MOTORS CROP
STYLE#: PPC-KIDSSUM117
C/#: OFF-BLACK
M X 3
L X 2",5.00,0.00,0.000,90.00,,18.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KIDSSUM117,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,CALI PHYS. CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALI PHYS. CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24201
C/#: BLACK
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,PPC-GRSP24201,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,HAPPY FACE COWBOY CROP P/O,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE COWBOY CROP P/O
STYLE#: PPC-GRLS1602
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,144.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,PPC-GRLS1602,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,CALIFORNIA WEST COAST CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA WEST COAST CROP
STYLE#: PPC-KIDSSUM109
C/#: BLK
S X 2
M X 2
L X 2",6.00,0.00,0.000,120.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,,,,0.00,,,,,,
2024-03-20,2930117000000900387,INV-001643,Closed,2930117000000485141,RHYS + RHEA,RHYS + RHEA,2024-03-20,2056,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,636.00,666.00,0.00,0.00,Adjustment,,2024-03-20,0,Due on Receipt,Thanks for your business.,SHIPPED VIA UPS TRACKING #: 1Z01VY580396757930,0.0,,,30.00,,,HAPPY FACE SPLATTER DYE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE SPLATTER DYE CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-KDSSP1241000
C/#: WHITE
M X 2
L X 2
XL X 2",6.00,0.00,0.000,144.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"C/O - BWS  - BOSS LTD.
825 FRELINGHUYSEN AVE
NEWARK, New Jersey, 07114
U.S.A",,New Jersey,U.S.A,,,,C/O - BWS  - BOSS LTD.,NEWARK,New Jersey,U.S.A,07114,,,PPC-KDSSP1241000,,,0.00,,,,,,
2024-03-20,2930117000000900387,INV-001643,Closed,2930117000000485141,RHYS + RHEA,RHYS + RHEA,2024-03-20,2056,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,636.00,666.00,0.00,0.00,Adjustment,,2024-03-20,0,Due on Receipt,Thanks for your business.,SHIPPED VIA UPS TRACKING #: 1Z01VY580396757930,0.0,,,30.00,,,KEEP ON SMILING CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: KEEP ON SMILING TEE
CREW TEE | 100 % COTTON
STYLE: PPC-GRSP242202
C/#: BLACK
M X 2
L X 2
XL X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"C/O - BWS  - BOSS LTD.
825 FRELINGHUYSEN AVE
NEWARK, New Jersey, 07114
U.S.A",,New Jersey,U.S.A,,,,C/O - BWS  - BOSS LTD.,NEWARK,New Jersey,U.S.A,07114,,,PPC-GRSP242202,,,0.00,,,,,,
2024-03-20,2930117000000900387,INV-001643,Closed,2930117000000485141,RHYS + RHEA,RHYS + RHEA,2024-03-20,2056,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,636.00,666.00,0.00,0.00,Adjustment,,2024-03-20,0,Due on Receipt,Thanks for your business.,SHIPPED VIA UPS TRACKING #: 1Z01VY580396757930,0.0,,,30.00,,,BESTIE CROP LONG SLEEVE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BESTIE CROP LONG SLEEVE
STYLE#: PPC-GRLSBRB601
C/#: WHITE
M X 2
L X 2
XL X 2",6.00,0.00,0.000,120.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"C/O - BWS  - BOSS LTD.
825 FRELINGHUYSEN AVE
NEWARK, New Jersey, 07114
U.S.A",,New Jersey,U.S.A,,,,C/O - BWS  - BOSS LTD.,NEWARK,New Jersey,U.S.A,07114,,,PPC-GRLSBRB601,,,0.00,,,,,,
2024-03-20,2930117000000900387,INV-001643,Closed,2930117000000485141,RHYS + RHEA,RHYS + RHEA,2024-03-20,2056,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,636.00,666.00,0.00,0.00,Adjustment,,2024-03-20,0,Due on Receipt,Thanks for your business.,SHIPPED VIA UPS TRACKING #: 1Z01VY580396757930,0.0,,,30.00,,,FABULOUS CAR CROP LONG SLEEVE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: FABULOUS CAR CROP LONG SLEEVE
STYLE#: PPC-GRLSBRB1301
C/#: WHITE
M X 2
L X 2
XL X 2",6.00,0.00,0.000,120.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"C/O - BWS  - BOSS LTD.
825 FRELINGHUYSEN AVE
NEWARK, New Jersey, 07114
U.S.A",,New Jersey,U.S.A,,,,C/O - BWS  - BOSS LTD.,NEWARK,New Jersey,U.S.A,07114,,,PPC-GRLSBRB1301,,,0.00,,,,,,
