Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number
1/22/2024,2930117000000872056,INV-001566,Draft,2930117000000872046,WEEPEAT BOUTIQUE,WEEPEAT BOUTIQUE,1/22/2024,CK1701245415,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,704,739,739,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,35,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: grey tuscaloosa TEE
UPC: PRINPP-AL-4
ITEM#: PP-AL-4
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5479 US Hwy. 280 SUITE 124,Birmingham,AL,U.S.A,35242,,,5479 US Hwy. 280 SUITE 124,Birmingham,AL,U.S.A,35242,,,,,,0,,,,,,
1/22/2024,2930117000000872074,INV-001567,Draft,2930117000000083001,Tangerine,Tangerine,1/22/2024,CK1701244188,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,1408,1478,1478,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: PURPLE LSU GAMEDAY TEE
UPC: PRINPP-LSU1
ITEM#: PP-LSU-1
S X 2
M X 4
L X 6
XL X 4",16,0,0,352,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,,,,0,,,,,,
1/22/2024,2930117000000872074,INV-001567,Draft,2930117000000083001,Tangerine,Tangerine,1/22/2024,CK1701244188,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,1408,1478,1478,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: white fear the roar CROP
UPC: PRINPP-LSU2
ITEM#: PP-LSU-2
S X 2
M X 4
L X 6
XL X 4",16,0,0,352,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,,,,0,,,,,,
1/22/2024,2930117000000872074,INV-001567,Draft,2930117000000083001,Tangerine,Tangerine,1/22/2024,CK1701244188,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,1408,1478,1478,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: yellow death valley CROP
UPC: PRINPP-LSU3
ITEM#: PP-LSU-3
S X 2
M X 4
L X 6
XL X 4",16,0,0,352,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,,,,0,,,,,,
1/22/2024,2930117000000872074,INV-001567,Draft,2930117000000083001,Tangerine,Tangerine,1/22/2024,CK1701244188,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,1408,1478,1478,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: GREY GEAUX TIGERS TEE
UPC: PRINPP-LSU4
ITEM#: PP-LSU-4
S X 2
M X 4
L X 6
XL X 4",16,0,0,352,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,,,,0,,,,,,
1/23/2024,2930117000000874001,INV-001571,Draft,2930117000000460291,THE LITTLE THINGS,THE LITTLE THINGS,1/23/2024,CK2301244181,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,396,421,421,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,,,MALIBU CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU CROP Full length
STYLE#: PPC-GRLSBRB801
UPC: PPC-17441-Full
C/#: PINK
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,PPC-GRLSBRB801,,,0,,,,,,
1/23/2024,2930117000000874001,INV-001571,Draft,2930117000000460291,THE LITTLE THINGS,THE LITTLE THINGS,1/23/2024,CK2301244181,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,396,421,421,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,,,MALIBU CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU CROP S/S
STYLE#: PPC-GRLSBRB801
C/#: PINK
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,PPC-GRLSBRB801,,,0,,,,,,
1/23/2024,2930117000000874001,INV-001571,Draft,2930117000000460291,THE LITTLE THINGS,THE LITTLE THINGS,1/23/2024,CK2301244181,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,396,421,421,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,,,HOWDY REPEAT CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HOWDY REPEAT TEE
CREW TEE | 100% COTTON
STYLE: PPC-GRSP241202
C/#: L.PURPLE
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,PPC-GRSP241202,,,0,,,,,,
1/23/2024,2930117000000871311,INV-001572,Draft,2930117000000083001,Tangerine,Tangerine,1/23/2024,CK17012441468 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,147,147,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,,,HOWDY REPEAT CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HOWDY REPEAT TEE
CREW TEE | 100% COTTON
STYLE: PPC-GRSP241202
C/#: L.PURPLE
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,7580 Corporate Blvd.,Baton Rouge,LA,,70809,,,PPC-GRSP241202,,,0,,,,,,
1/26/2024,2930117000000880027,INV-001574,Draft,2930117000000867001,HAPPY BABY,HAPPY BABY,1/26/2024,1883 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,176,191,191,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,,,HOWDY REPEAT CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HOWDY REPEAT TEE
CREW TEE | 100% COTTON
STYLE: PPC-GRSP241202
C/#: L.PURPLE
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,405 W PERRY STREET,CAPE MAY,New Jersey,U.S.A,08024,,,405 W PERRY STREET,CAPE MAY,New Jersey,U.S.A,08024,,,PPC-GRSP241202,,,0,,,,,,
2/16/2024,2930117000000903001,INV-001655,Draft,2930117000000299179,TUGBOAT & THE BIRD,TUGBOAT & THE BIRD,2/16/2024,2149 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,144,159,159,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,,,NYC LANDMARK CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC LANDMARK CROP
STYLE#: PPCGRLSFALL101
C/#: HEATHER GREY
M X 2
L X 2
XL X 2",6,0,0,144,,24,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"318 N, PARK AVENUE",WINTER PARK,Florida,U.S.A,32789,,,"318 N, PARK AVENUE",WINTER PARK,Florida,U.S.A,32789,,,,,,0,,,,,,
2/16/2024,2930117000000903021,INV-001656,Draft,2930117000000485059,MY SISTER KATE,MY SISTER KATE,2/16/2024,2141 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,157,157,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,,,HOWDY REPEAT CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HOWDY REPEAT TEE
CREW TEE | 100% COTTON
STYLE: PPC-GRSP241202
C/#: L.PURPLE
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48 S. Wahington ST,HINSDALE,Illinois,U.S.A,60521,,,48 S. Wahington ST,HINSDALE,Illinois,U.S.A,60521,,,PPC-GRSP241202,,,0,,,,,,
2/20/2024,2930117000000906265,INV-001671,Draft,2930117000000900303,HOLLY'S INFINITY,HOLLY'S INFINITY,2/20/2024,2017,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,132,132,0,Adjustment,,,0,Due on Receipt,start ship 4.1.2024,,0,,,0,,,MALIBU MIRROR TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU MIRROR TEE
STYLE#: PPC-GRLSSP2402
C/#: BLUE
S X 2
M X 1
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243 ROSLYN ROAD,ROSLYN HEIGHTS,NY,U.S.A,11577,,,243 ROSLYN ROAD,ROSLYN HEIGHTS,NY,U.S.A,11577,,,PPC-GRLSSP2402,,,0,,,,,,
2/26/2024,2930117000000913235,INV-001704,Draft,2930117000000136001,C'est Chou by Sienna,C'est Chou by Sienna,2/26/2024,1897 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,147,147,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,,,HOWDY REPEAT CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HOWDY REPEAT TEE
CREW TEE | 100% COTTON
STYLE: PPC-GRSP241202
C/#: L.PURPLE
M X 2
L X 2
XL X 2",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168 NE 41ST STREET,Miami,FL,,33137,,,168 NE 41ST STREET,Miami,FL,,33137,,,PPC-GRSP241202,,,0,,,,,,
2/29/2024,2930117000000917049,INV-001706,Draft,2930117000000105001,Cala Kids,Cala Kids,2/29/2024,NR-2224-3 CONSIGNMENT,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,132,132,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,,,THREE SMILEY CROP,"RESHIP

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPINESS MATTERS CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24901
C/#: BLACK
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23675 Calabasas Road,Calabasas,CA,,91302,,,23675 Calabasas Road,Calabasas,CA,,91302,,,PPC-GRSP24901,,,0,,,,,,
2/29/2024,2930117000000917061,INV-001707,Draft,2930117000000680021,CALA KIDS SOUTH LAKE,CALA KIDS SOUTH LAKE,2/29/2024,NR-2224-4 CONSIGNMENT,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,132,132,132,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,,,THREE SMILEY CROP,"RESHIP

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPINESS MATTERS CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24901
C/#: BLACK
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2120 E. Southlake Blvd #C
Southlake, Tx 76092",,,U.S.A,,,,"2120 E. Southlake Blvd #C
Southlake, Tx 76092",,,U.S.A,,,,PPC-GRSP24901,,,0,,,,,,
3/13/2024,2930117000000938025,INV-001730,Draft,2930117000000936001,TRUE BOUTIQUE,TRUE BOUTIQUE,3/13/2024,CRISTI-31224 B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,100,115,115,0,Adjustment,,,0,Due on Receipt,Thank You,,0,,,15,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ELVIS KING OF ROCK UNISEX TEE
C/#: 
S X 2
M X 2
L X 1",5,0,0,100,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Allison Pepper
38 Atrayente Way
Hot Springs AR 71909",,,U.S.A,,870-403-7657,,"Allison Pepper
104 W South
Benton AR 72015",,,U.S.A,,,870-403-7657,,,,0,,,trueboutiquearkansas@gmail.com,,,
3/13/2024,2930117000000938079,INV-001739,Draft,2930117000000106153,FUNKY TYKES,FUNKY TYKES,3/13/2024,2023 RESHIP,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,0,0,0,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,,,,"RESHIP

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TAYLOR FOR PRES CROPPED
STYLE: PPC-TS102
C/#: WHITE
S X 3
M X 3
L X 3
XL X 3",12,0,0,0,,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2350 Waters Edge Drive,BAYSIDE,NY,,11360,,,2350 Waters Edge Drive,BAYSIDE,NY,,11360,,,,,,0,,,,,,
3/25/2024,2930117000000955015,INV-001776,Draft,2930117000000950551,ROCKIN BUTTERFLY,ROCKIN BUTTERFLY,3/25/2024,CHRISTI-32124-ROCKIN B,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,120,135,135,0,Adjustment,,,0,Due on Receipt,Thank You,,0,,,15,,,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: JIMI HENDRIX ARE YOU EXPERIENCED TEE
C/#:
S X 1
M X 2
L X 2
XL X 1",6,0,0,120,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1003 RANCHWOOD PLACE,DUNCAN,OK,U.S.A,73533,,,1003 RANCHWOOD PLACE,DUNCAN,OK,U.S.A,73533,,,,,,0,,,,,,
3/27/2024,2930117000000958105,INV-001785,Draft,2930117000000501083,CUTIE PATOOTIE,CUTIE PATOOTIE,3/27/2024,CK18032453575,USD,1,item_level,TRUE,Template-shipTo,0,,0,1,176,176,176,0,Adjustment,,,0,Due on Receipt,Thank You,,0,,,0,,,LET'S GO GIRLS TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: LET'S GO GIRLS TEE
STYLE: PPC-GRLSSP21802
C/#: WHITE
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 South Caraway Rd,,,U.S.A,,,,1608 South Caraway Rd,,,U.S.A,,,,PPC-GRLSSP21802,,,0,,,,,,
