Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,BEVERLY HILLS ROADSTER CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BEVERLY HILLS ROADSTER CROP
STYLE: PPC-GRLSSP2201 
C/#: WHITE
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP2201,,,0.00,,,,,,
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,GOOD VIBES ONLY CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: GOOD VIBES ONLY CROP
STYLE: PPC-GRLSSP21401
C/#: WHITE
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP21401,,,0.00,,,,,,
2024-04-15,2930117000000897234,INV-001618,Closed,2930117000000609133,MINI DREAMERS,MINI DREAMERS,2024-04-15,NR-21224-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,1056.00,1081.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,DRIPY HAPPY FACE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: DRIPY HAPPY FACE CROP
STYLE: PPC-GRLSSP2101 
C/#: IVORY
S X 2
M X 4
L X 4
XL X 2",12.00,0.00,0.000,264.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,"18314 Oxnard St, Unit 7
Tarzana, CA 91356-1502",,,U.S.A,,,,PPC-GRLSSP2101,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,NYC RAINBOW CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC RAINBOW CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24601
C/#: WHITE
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-GRSP24601,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,CALI PHYS. CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALI PHYS. CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24201
C/#: BLACK
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-GRSP24201,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,HAPPY FACE SPLATTER DYE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE SPLATTER DYE CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-KDSSP1241000
C/#: WHITE
S X 1
M X 3
L X 1
XL X 1",6.00,0.00,0.000,144.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KDSSP1241000,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,CALIFORNIA DREAM CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA DREAM CROP
STYLE#: PPC-KIDSSUM125
C/#: WHITE
M X 3
L X 2",5.00,0.00,0.000,100.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KIDSSUM126,,,0.00,,,,,,
2024-04-09,2930117000000900205,INV-001633,Closed,2930117000000508001,ADDISON OLIVIA,ADDISON OLIVIA,2024-04-09,2004,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,598.00,628.00,0.00,0.00,Adjustment,,2024-04-09,0,Due on Receipt,Thanks for your business.,,0.0,,,30.00,,,MALIBU MOTORS CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU MOTORS CROP
STYLE#: PPC-KIDSSUM117
C/#: OFF-BLACK
M X 3
L X 2",5.00,0.00,0.000,90.00,,18.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,821 CASTLETON AVE,STATEN ISLAND,New York,U.S.A,10310,,,PPC-KIDSSUM117,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,CALI PHYS. CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALI PHYS. CROP
DISTRESSED CROP TOP | 100 % COTTON
STYLE: PPC-GRSP24201
C/#: BLACK
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,PPC-GRSP24201,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,HAPPY FACE COWBOY CROP P/O,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE COWBOY CROP P/O
STYLE#: PPC-GRLS1602
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,144.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,PPC-GRLS1602,,,0.00,,,,,,
2024-04-30,2930117000000900235,INV-001634,Closed,2930117000000900225,FANCY PANTS,FANCY PANTS,2024-04-30,2003,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-30,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,CALIFORNIA WEST COAST CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA WEST COAST CROP
STYLE#: PPC-KIDSSUM109
C/#: BLK
S X 2
M X 2
L X 2",6.00,0.00,0.000,120.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,28549 Gates Mills Blvd,Pepper Pike,Ohio,U.S.A,44124,,,,,,0.00,,,,,,
2024-04-16,2930117000000900581,INV-001650,Closed,2930117000000676001,ELFIN LA,ELFIN LA,2024-04-16,NR-21424-1,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,528.00,553.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,CALIFORNIA GRADIENT CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA GRADIENT CROP
STYLE#: PPC-GRLSSP21302 
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,PPC-GRLSSP21302,,,0.00,,,,,,
2024-04-16,2930117000000900581,INV-001650,Closed,2930117000000676001,ELFIN LA,ELFIN LA,2024-04-16,NR-21424-1,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,528.00,553.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,BEVERLY HILLS ROADSTER TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BEVERLY HILLS ROADSTER TEE
STYLE#: PPC-GRLSSP2302 
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,PPC-GRLSSP2302,,,0.00,,,,,,
2024-04-16,2930117000000900581,INV-001650,Closed,2930117000000676001,ELFIN LA,ELFIN LA,2024-04-16,NR-21424-1,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,528.00,553.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,NYC CITYSCAPE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC CITYSCAPE CROP
STYLE#: PPC-GRLSSP21501
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,PPC-GRLSSP21601,,,0.00,,,,,,
2024-04-16,2930117000000900581,INV-001650,Closed,2930117000000676001,ELFIN LA,ELFIN LA,2024-04-16,NR-21424-1,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,528.00,553.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,BEVERLY HILLS ROADSTER CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BEVERLY HILLS ROADSTER CROP
STYLE: PPC-GRLSSP2201 
C/#: WHITE
S X 2
M X 2
L X 2",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,"20929 Ventura Blvd Ste 10
Woodland Hills, CA 91364-6499",,,U.S.A,,,,PPC-GRLSSP2201,,,0.00,,,,,,
2024-04-15,2930117000000900642,INV-001651,Closed,2930117000000900605,Gigi's Fabulous Kids' Fashions and Toys,Gigi's Fabulous Kids' Fashions and Toys,2024-04-15,NR-21424-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-15,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,MANY HAPPY FACES TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MANY HAPPY FACES TEE
STYLE: PPC-GRLSSP2502
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,,,,0.00,,,,,,
2024-04-15,2930117000000900642,INV-001651,Closed,2930117000000900605,Gigi's Fabulous Kids' Fashions and Toys,Gigi's Fabulous Kids' Fashions and Toys,2024-04-15,NR-21424-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-15,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,DRIPPY HAPPY FACE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: DRIPPY HAPPY FACE TEE
STYLE: PPC-GRLSSP21002
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,,,,0.00,,,,,,
2024-04-15,2930117000000900642,INV-001651,Closed,2930117000000900605,Gigi's Fabulous Kids' Fashions and Toys,Gigi's Fabulous Kids' Fashions and Toys,2024-04-15,NR-21424-2,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,396.00,421.00,0.00,0.00,Adjustment,,2024-04-15,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,LOVE FLOWERS TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: LOVE FLOWERS TEE
STYLE: PPC-GRLSSP2402 
C/#: LILAC
S X 2
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,"9961 east co hwy 30a  ste 7b
seacrest beach, FL 32461",,,U.S.A,,,,PPC-GRLSSP2602,,,0.00,,,,,,
2024-04-16,2930117000000901022,INV-001654,Closed,2930117000000095275,Basically Bows & Bowties,Basically Bows & Bowties,2024-04-16,PP.37,USD,1.00,item_level,true,Template-shipTo,0.00,,0.00,1.00,484.00,509.00,0.00,0.00,Adjustment,,2024-04-16,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,,,BEVERLY HILLS ROADSTER CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BEVERLY HILLS ROADSTER CROP
STYLE: PPC-GRLSSP2201 
UPC: PPC3471adster
C/#: 
S X 2
M X 2
L X 3
XL X 3",10.00,0.00,0.000,220.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7000 E Shea Blvd #1360,Scottsdale,Arizona,,85254,,,7000 E Shea Blvd #1360,Scottsdale,Arizona,,85254,,,PPC-GRLSSP2201,,,0.00,,,,,,
