Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number
2023-04-06,2930117000000550011,INV-000979,Closed,2930117000000550001,Lily Pads,Lily Pads,2023-04-06,CK3028795,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,484.00,509.00,0.00,0.00,Adjustment,,2023-05-06,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,DISTRESSED STAR CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: DISTRESSED STAR CROP
DISTRESSED CROP TOP | 100% COTTON WHITE
C/#: WHITE
ITEM#: PPC-KIDSP1-901
UPC: PPC1212P1-901
S X 2
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1010 56th Street E,Northport,AL,U.S.A,35473,(205) 752-2229,,420 Main Ave,Northport,AL,U.S.A,35476,,(205) 752-2229,PPC-KIDSP1-901,,,0.00,,,,,,
2023-04-06,2930117000000550011,INV-000979,Closed,2930117000000550001,Lily Pads,Lily Pads,2023-04-06,CK3028795,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,484.00,509.00,0.00,0.00,Adjustment,,2023-05-06,0,Due on Receipt,Thanks for your business.,,0.0,,,25.00,COWGIRL TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: COWGIRL TEE
100% COTTON
C/#: WHITE
ITEM#: PPC-KIDSP1-1202
UPC: PPC12551-1202
S X 2
M X 2
L X 2
XL X 2
CREW TEE | 100% COTTON WHITE",8.00,0.00,0.000,176.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1010 56th Street E,Northport,AL,U.S.A,35473,(205) 752-2229,,420 Main Ave,Northport,AL,U.S.A,35476,,(205) 752-2229,PPC-KIDSP1-1202,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,PALM SPRING TENNIS TEE,"BOX 1 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: PALM SPRING TENNIS TEE
C/#: GREY
SKU/#: PPC-KDSP427-09
S X 13
M X 14
L X 14
XL X 9",50.00,15.00,165.000,935.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KDSP427-09,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,DESTINATIONS TEE,"BOX 1 OF 2 

BRAND: PRINCE PETER COLLECTION DESCRIPTION: DESTINATIONS TEE CREW TEE | 100% COTTON WHITE SKU/#: PPC-KIDSP1-1102 
C#: WHITE 
S X 9
M X 9
L X 9
XL X 9",36.00,15.00,118.800,673.20,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP1-1102,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,NYC LIPS TEE,"BOX 1 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC LIPS TEE 
CREW TEE | 100% COTTON OFF-BLACK
ITEM/#: PPC-KIDSP1-1002
C/#: BLACK
S X 14
M X 26
L X 26
XL X 26",92.00,15.00,303.600,1720.40,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP1-1002,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,W. VILLAGE TENNIS TEE,"BOX 1 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: W. VILLAGE TENNIS TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-135
C/#: WHITE
S X 6
M X 6
L X 6
XL X 6",24.00,15.00,79.200,448.80,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP2-135,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,FLORAL HAPPY FACE TEE,"BOX 1 OF 2

BRAND: PRINCE PETER COLLECTION 
DESCRIPTION: FLORAL HAPPY FACE TEE 
SKU/#: 
C/#: BLACK
S X 24
M X 30
L X 30
XL X 14",98.00,15.00,323.400,1832.60,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,NY BEACHES TEE,"BOX 2 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NY BEACHES TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-127
C/#: ROYAL BLUE
S X 11
M X 11
L X 3
XL X 11",36.00,15.00,118.800,673.20,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP2-127,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,HAVE MORE FUN TEE,"BOX 2 OF 2 

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAVE MORE FUN TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-117
C/#: WHITE
S X 6
M X 6
L X 6
XL X 6",24.00,15.00,79.200,448.80,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP2-117,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,NYC BUBBLE TEE,"BOX 2 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC BUBBLE TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-133
C/#: BLACK
S X 5
M X 5
L X 5
XL X 5",20.00,15.00,66.000,374.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP2-133,,,0.00,,,,,,
2023-04-06,2930117000000550047,INV-000980,Closed,2930117000000466001,J & S KIDSWEAR,J & S KIDSWEAR,2023-04-06,47758-D,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,7854.00,7954.00,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,100.00,NEWPORT TENNIS TEE,"BOX 2 OF 2

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NEWPORT TENNIS TEE
100% COTTON
C/#: ROYAL BLUE
ITEM#: PPC-KIDSP1-502
S X 7
M X 13
L X 13
XL X 7
CREW TEE | 100% COTTON ROYAL BLUE",40.00,15.00,132.000,748.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343B S Oyster Bay Rd, Plainview, NY 11803",Plainview,New York,U.S.A,11803,,,"377 E SOUTH OYSTER BAY ROAD, PLAINVIEW, NY 11803",PLAINVIEW,New York,,11803,,,PPC-KIDSP1-502,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,NY BEACHES TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NY BEACHES TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-127
C/#: ROYAL BLUE
S X 2
M X 8
L X 0 SOLD OUT
XL X 4",14.00,15.00,46.200,261.80,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-127,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,NYC BUBBLE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC BUBBLE TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-133
C/#: BLACK
M X 10
L X 12
XL X 8",30.00,15.00,99.000,561.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-133,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,HAVE MORE FUN TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAVE MORE FUN TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-117
C/#: WHITE
S X 4
M X 6
L X 6",16.00,15.00,52.800,299.20,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-117,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,LOS ANGELES TIGER TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: LOS ANGELES TIGER TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-131
C/#: BLACK
S X 4
M X 8
L X 12
XL X 6",30.00,15.00,99.000,561.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-131,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,NEWPORT RUN CLUB TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NEWPORT RUN CLUB TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-121
C/#: WHITE
M X 2
L X 6
XL X 2",10.00,15.00,33.000,187.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-121,,,0.00,,,,,,
2023-04-06,2930117000000550075,INV-000981,Closed,2930117000000349261,LESTERS GREENVALE,LESTERS GREENVALE,2023-04-06,547144L,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,2131.80,2181.80,0.00,0.00,Adjustment,,2023-04-07,0,Due on Receipt,Thanks for your business.,,0.0,,,50.00,W. VILLAGE TENNIS TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: W. VILLAGE TENNIS TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-135
C/#: WHITE
M X 6
L X 6
XL X 2",14.00,15.00,46.200,261.80,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"343 South Oyster Bay Rd, Plainview, NY 11803",PLAINVIEW,NY,,11803,,,377E SOUTH OYSTER BAY ROAD,PLAINVIEW,NY,,11803,,,PPC-KIDSP2-135,,,0.00,,,,,,
2023-04-10,2930117000000553001,INV-000982,Draft,2930117000000511001,WARD TERRILEE,WARD TERRILEE,2023-04-10,1538 B,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,80.00,95.00,95.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0.0,,,15.00,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: BROOKLYN
SKU/#: PPCKDSHOL106
C/#: RED
S X 2
M X 2",4.00,0.00,0.000,80.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,208 CLOSTER DOCK ROAD,CLOSTER,New Jersey,U.S.A,07624,,,208 CLOSTER DOCK ROAD,CLOSTER,New Jersey,U.S.A,07624,,,,,,0.00,,,,,,
2023-04-10,2930117000000553099,INV-000983,Draft,2930117000000508027,LUCKY PENNY,LUCKY PENNY,2023-04-10,1537 B,USD,1.00,item_level,true,Standard Template,0.00,,0.00,1.00,176.00,191.00,191.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0.0,,,15.00,JOSHUA TREE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: JOSHUA TREE CROP
DISTRESSED CROP TOP | 100% COTTON LAV
C/#: LAV
STYLE#: PPC-KDSSP615
S X 2
M X 2
L X 2
XL X 2",8.00,0.00,0.000,176.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"502 Grand Central Ave, Lavallette, NJ 08735",,,U.S.A,,,,"502 Grand Central Ave, Lavallette, NJ 08735",,,U.S.A,,,,PPC-KDSSP615,,,0.00,,,,,,
