Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Is Inclusive Tax,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,Project ID,Project Name,Round Off,Sales person,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number,Tax1 ID,Item Tax1,Item Tax1 %,Item Tax1 Amount,Item Tax1 Type
2023-05-16,135268000004715732,INV-9825,Closed,135268000002026213,TRIBAL CHICK,TRIBAL CHICK,false,2023-05-16,3147-C,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,100.00,100.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,ONE OF THE BOYS,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ONE OF THE BOYS CROP
C/#: OFF WHITE
M X 2
L X 2
XL X 1",5.00,0.00,0.000,100.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,111 S GLYNN STREET,FAYETTEVILLE,GEOGIA,USA,30214,,,395 Glynn St S,Fayetteville,Georgia,U.S.A,30214,,,,,0.00,,,770.328.0549,,,,,,,
2023-05-03,135268000004716133,INV-9839,Closed,135268000004675001,PALMETTO MOON,PALMETTO MOON,false,2023-06-02,60601,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,14400.00,14400.00,0.00,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED ON 5/3/2023 IN 7 CARTONS:

Package 1 - 1Z01VY580392184477
Package 2 - 1Z01VY580393429684
Package 3 - 1Z01VY580391723494
Package 4 - 1Z01VY580392741909
Package 5 - 1Z01VY580394320913
Package 6 - 1Z01VY580392056525
Package 7 - 1Z01VY580390904737",0.0,,,0.00,,,,,,HOWDY REPEAT TEE KIDS,"HOWDY REPEAT TEE KIDS
S/S TEE
100% COTTON
C/#: WHITE
SMALL:40
MEDIUM:80
LARGE:80
EXTRA LARGE:40",240.00,0.00,0.000,3600.00,,15.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,,,0.00,,,,,,,,,,
2023-05-03,135268000004716133,INV-9839,Closed,135268000004675001,PALMETTO MOON,PALMETTO MOON,false,2023-06-02,60601,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,14400.00,14400.00,0.00,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED ON 5/3/2023 IN 7 CARTONS:

Package 1 - 1Z01VY580392184477
Package 2 - 1Z01VY580393429684
Package 3 - 1Z01VY580391723494
Package 4 - 1Z01VY580392741909
Package 5 - 1Z01VY580394320913
Package 6 - 1Z01VY580392056525
Package 7 - 1Z01VY580390904737",0.0,,,0.00,,,,,,KIND PEOPLE TEE KIDS,"KIND PEOPLE TEE KIDS
S/S TEE
100% COTTON
C/#: VINTAGE PINK
SMALL:40
MEDIUM:80
LARGE:80
EXTRA LARGE:40",240.00,0.00,0.000,3600.00,,15.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,,,0.00,,,,,,,,,,
2023-05-03,135268000004716133,INV-9839,Closed,135268000004675001,PALMETTO MOON,PALMETTO MOON,false,2023-06-02,60601,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,14400.00,14400.00,0.00,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED ON 5/3/2023 IN 7 CARTONS:

Package 1 - 1Z01VY580392184477
Package 2 - 1Z01VY580393429684
Package 3 - 1Z01VY580391723494
Package 4 - 1Z01VY580392741909
Package 5 - 1Z01VY580394320913
Package 6 - 1Z01VY580392056525
Package 7 - 1Z01VY580390904737",0.0,,,0.00,,,,,,HAPPY FACE PEACE SIGN TEE KIDS,"HAPPY FACE PEACE SIGN TEE KIDS
S/S TEE
100% COTTON
C/#: PINK
SMALL:40
MEDIUM:80
LARGE:80
EXTRA LARGE:40",240.00,0.00,0.000,3600.00,,15.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,,,0.00,,,,,,,,,,
2023-05-03,135268000004716133,INV-9839,Closed,135268000004675001,PALMETTO MOON,PALMETTO MOON,false,2023-06-02,60601,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,14400.00,14400.00,0.00,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED ON 5/3/2023 IN 7 CARTONS:

Package 1 - 1Z01VY580392184477
Package 2 - 1Z01VY580393429684
Package 3 - 1Z01VY580391723494
Package 4 - 1Z01VY580392741909
Package 5 - 1Z01VY580394320913
Package 6 - 1Z01VY580392056525
Package 7 - 1Z01VY580390904737",0.0,,,0.00,,,,,,HAPPY COWBOY TEE KIDS,"HAPPY COWBOY TEE KIDS
S/S TEE 
100% COTTON
C/#: WHITE
SMALL:40
MEDIUM:80
LARGE:80
EXTRA LARGE:40",240.00,0.00,0.000,3600.00,,15.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,1950 HANAHAN RD.,NORTH CHARLESTON,SC,,29406,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004738893,INV-9892,Closed,135268000004715260,SPARK,SPARK,false,2023-05-10,4668 B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,120.00,120.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,STEVE MILLER HORSE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: STEVE MILLER HORSE TEE 
SS CREW TEE
100% COTTON
C/#: IVORY
S X 2
M X 2
L X 2
",6.00,0.00,0.000,120.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10938 MONKSHOOD DRIVE #101,PROSPECT,Kentucky,U.S.A,40059,,,10634 MEETING STREET,PROSPECT,Kentucky,U.S.A,40059,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004740688,INV-9912,Closed,135268000003436141,WILD CHILD BOUTIQUE,WILD CHILD BOUTIQUE,false,2023-05-10,5578-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,400.00,425.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,25.00,,,,,,ONE OF THE BOYS,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ONE OF THE BOYS CROP 
SIDESPLIT CROP TOP
C/#: OFF-WHITE
XS X 2
S X 2
M X 2
L X 2
XL X 2",10.00,0.00,0.000,200.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2018 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,,37129,,,2018 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,,37129,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004740688,INV-9912,Closed,135268000003436141,WILD CHILD BOUTIQUE,WILD CHILD BOUTIQUE,false,2023-05-10,5578-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,400.00,425.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,25.00,,,,,,ELVIS KING OF ROCK TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ELVIS KING OF ROCK TEE
C/#: WHITE
XS X 2
S X 2
M X 2
L X 2
XL X 2",10.00,0.00,0.000,200.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2018 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,,37129,,,2018 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,,37129,,,,,0.00,,,,,,,,,,
2023-05-15,135268000004742266,INV-9945,Closed,135268000001468185,WHIM,WHIM,false,2023-05-15,5506-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,645.00,670.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,25.00,,,,,,HAMPTONS TENNIS CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAMPTONS TENNIS CROP
DISTRESSED CROP
100% COTTON 
C/#: WHITE
S X 6
M X 6
L X 3",15.00,0.00,0.000,285.00,,19.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,55 SOUTH MOGER AVENUE,MOUNT KISCO,NEW YORK,USA,10549,,,41 SOUTH MOGER AVENUE,MOUNT KISCO,NEW YORK,USA,10549,,,,,0.00,,,,,,,,,,
2023-05-15,135268000004742266,INV-9945,Closed,135268000001468185,WHIM,WHIM,false,2023-05-15,5506-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,645.00,670.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,25.00,,,,,,TOM PETTY LOGO CROP,"TOM PETTY LOGO CROP
S/S DISTRESSED CROP 
100% COTTON
C/#: WHITE
XS X 3
S X 6
M X 6
L X 3",18.00,0.00,0.000,360.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,55 SOUTH MOGER AVENUE,MOUNT KISCO,NEW YORK,USA,10549,,,41 SOUTH MOGER AVENUE,MOUNT KISCO,NEW YORK,USA,10549,,,,,0.00,,,,,,,,,,
2023-08-30,135268000004745147,INV-9969,Closed,135268000001714252,DYLAN STAR,DYLAN STAR,false,2023-08-30,5500-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,264.00,264.00,0.00,0.00,Adjustment,,2023-08-30,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,BOB DYLAN FOREST HILLS TEE,"BRAND: PRINCE PETER COLLECCTION
DESCRIPTION: BOB DYLAN FOREST HILLS TEE
C/#: BLACK
XS X 1
S X 1
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,110 ANACAPA ST.,SANTA BARBARA,CA,,93101,,,110 ANACAPA ST.,SANTA BARBARA,CA,,93101,,,,,0.00,,,,,,,,,,
2023-08-30,135268000004745147,INV-9969,Closed,135268000001714252,DYLAN STAR,DYLAN STAR,false,2023-08-30,5500-B,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,264.00,264.00,0.00,0.00,Adjustment,,2023-08-30,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CHEAP TRICK WANT ME TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CHEAP TRICK WANT ME TEE
S/S CREW TEE
100% COTTON
C/#: WHITE
XS X 1
S X 1
M X 2
L X 1
XL X 1",6.00,0.00,0.000,132.00,,22.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,110 ANACAPA ST.,SANTA BARBARA,CA,,93101,,,110 ANACAPA ST.,SANTA BARBARA,CA,,93101,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004745170,INV-9970,Closed,135268000001461286,WEST OF CAMDEN,WEST OF CAMDEN,false,2023-06-09,5571-HB-1,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,360.00,380.00,0.00,0.00,Adjustment,,,30,Net 30,SHIPPED 5/10 UNDER TRACKING #1Z01VY580398708953,The order is ready to ship. Please make payment ready.,0.0,,,20.00,,,,,,CASSETTE TAPE MUSCLE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE
C/#: BLACK
XS X 3
S X 3
M X 3
L X 2",11.00,0.00,0.000,220.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004745170,INV-9970,Closed,135268000001461286,WEST OF CAMDEN,WEST OF CAMDEN,false,2023-06-09,5571-HB-1,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,360.00,380.00,0.00,0.00,Adjustment,,,30,Net 30,SHIPPED 5/10 UNDER TRACKING #1Z01VY580398708953,The order is ready to ship. Please make payment ready.,0.0,,,20.00,,,,,,ONE OF THE BOYS,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ONE OF THE BOYS: SIDESPLIT CROP TOP
SIDESPLIT CROP TOP
C/#: OFF-WHITE
S X 2
M X 3
L X 2",7.00,0.00,0.000,140.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004745188,INV-9971,Closed,135268000001461286,WEST OF CAMDEN,WEST OF CAMDEN,false,2023-06-09,5571-SD-1			 			,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,360.00,380.00,0.00,0.00,Adjustment,,,30,Net 30,SHIPPED 5/10 UNDER TRACKING #1Z01VY580390632656,The order is ready to ship. Please make payment ready.,0.0,,,20.00,,,,,,CASSETTE TAPE MUSCLE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE
C/#: BLACK
XS X 3
S X 3
M X 3
L X 2",11.00,0.00,0.000,220.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,3725 PASEO PLACE  SUITE 1040,SAN DIEGO,California,U.S.A,92130,,,,,0.00,,,,,,,,,,
2023-05-10,135268000004745188,INV-9971,Closed,135268000001461286,WEST OF CAMDEN,WEST OF CAMDEN,false,2023-06-09,5571-SD-1			 			,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,360.00,380.00,0.00,0.00,Adjustment,,,30,Net 30,SHIPPED 5/10 UNDER TRACKING #1Z01VY580390632656,The order is ready to ship. Please make payment ready.,0.0,,,20.00,,,,,,ONE OF THE BOYS,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: ONE OF THE BOYS:  CROP TOP
C/#: OFF-WHITE
S X 2
M X 3
L X 2",7.00,0.00,0.000,140.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,3725 PASEO PLACE  SUITE 1040,SAN DIEGO,California,U.S.A,92130,,,,,0.00,,,,,,,,,,
2023-06-05,135268000004745200,INV-9972,Closed,135268000001461286,WEST OF CAMDEN,WEST OF CAMDEN,false,2023-07-05,5571-HB-2			 			,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,180.00,195.00,0.00,0.00,Adjustment,,,30,Net 30,SHIPPED 6/6 UPS #1Z01VY580390621097,The order is ready to ship. Please make payment ready.,0.0,,,15.00,,,,,,BOWIE 74' CROP,"BRAND: PRINCE PETER COLLECCTION
DESCRIPTION: BOWIE 74' CROP
C/#: ICE GREY
S X 3
M X 3
L X 3",9.00,0.00,0.000,180.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,92648,,,21028 PCH #120,HUNTINGTON BEACH,CALIFORNIA,USA,CA,,,,,0.00,,,,,,,,,,
