Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number
8/14/2023,2930117000000686015,INV-001249,Draft,2930117000000379051,CENTURY 21,CENTURY 21,8/14/2023,501238,USD,1,item_level,TRUE,Standard Template,0,,0,1,936,936,936,0,Adjustment,,,0,Due on Receipt,"Start Ship Date       	9/25/2023		
",,0,,,0,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: PULLOVER GRAPHIC
(max-18 units per style
no nore than 4pc per size of a style
6-8 prints per assortment- wish list
All Fall prints)
S X 12
M X 24
L X 24
XL X 12",72,0,0,936,,13,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1 Dey Street, 4TH Floor,",NY,NEW YORK,US,10007,(516) 270-8883,,"1 Dey Street, 4TH Floor,",NY,NEW YORK,US,10007,,(516) 270-8883,,,,0,,,JBerman@c21stores.com,,,
8/18/2023,2930117000000688591,INV-001259,Draft,2930117000000194069,Perfect Trading Co.,Perfect Trading Co.,8/18/2023,1090,USD,1,item_level,TRUE,Standard Template,0,,0,1,0,0,0,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,,"RESHIP

BRAND: PRINCE PETER COLLECTION
DESCRIPTION: NYC BLOCK OVERSIZED PULLOVER
SKU: PPCKIDSSUM105
C/#: BLACK
S X 1
XL X 1",2,0,0,0,,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3643 W Maple Road,Bloomfield Hills,MI,,48301,,,3643 W Maple Road,Bloomfield Hills,MI,,48301,,,,,,0,,,,,,
9/23/2023,2930117000000695017,INV-001266,Draft,2930117000000101479,CHARLOTTE WEST,CHARLOTTE WEST,9/23/2023,1526,USD,1,item_level,TRUE,Standard Template,0,,0,1,592,617,617,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,CHECKERED HEART,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CHECKERED HEART CROP TEE
STYLE#: PPC-GRLSFALL1703
C/#: PINK
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98 MAIN STREET,MANASQUAN,NJ,,08736,,,98 MAIN STREET,MANASQUAN,NJ,,08736,,,,,,0,,,,,,
9/23/2023,2930117000000695017,INV-001266,Draft,2930117000000101479,CHARLOTTE WEST,CHARLOTTE WEST,9/23/2023,1526,USD,1,item_level,TRUE,Standard Template,0,,0,1,592,617,617,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,SMILEY STAR P/O,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: SMILEY STAR P/O
STYLE#: PPC-GRLSFALL402
C/#: H.GREY
S X 2
M X 2
L X 2
XL X 2",8,0,0,208,,26,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98 MAIN STREET,MANASQUAN,NJ,,08736,,,98 MAIN STREET,MANASQUAN,NJ,,08736,,,,,,0,,,,,,
9/23/2023,2930117000000695017,INV-001266,Draft,2930117000000101479,CHARLOTTE WEST,CHARLOTTE WEST,9/23/2023,1526,USD,1,item_level,TRUE,Standard Template,0,,0,1,592,617,617,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,HAPPY FACE COWBOY CROP P/O,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE COWBOY CROP P/O
STYLE#: PPC-GRLS1602
C/#: WHITE
S X 2
M X 2
L X 2
XL X 2",8,0,0,208,,26,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98 MAIN STREET,MANASQUAN,NJ,,08736,,,98 MAIN STREET,MANASQUAN,NJ,,08736,,,PPC-GRLS1602,,,0,,,,,,
8/28/2023,2930117000000697036,INV-001269,Draft,2930117000000454065,EVERHAYES TWEEN,EVERHAYES TWEEN,8/28/2023,SE24082353995,USD,1,item_level,TRUE,Standard Template,0,,0,1,560,585,585,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,HAVE MORE FUN TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAVE MORE FUN TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-117
UPC: PPC1212P2-117
C/#: WHITE
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,PPC-KIDSP2-117,,,0,,,,,,
8/28/2023,2930117000000697036,INV-001269,Draft,2930117000000454065,EVERHAYES TWEEN,EVERHAYES TWEEN,8/28/2023,SE24082353995,USD,1,item_level,TRUE,Standard Template,0,,0,1,560,585,585,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,STAR SMILEY TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: STAR SMILEY TEE
STYLE#: PPCKIDSSUM108
UPC: PPC1282SUM108
C/#: WHITE
S X 2
M X 2
L X 2
XL X 2",8,0,0,176,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,,,,0,,,,,,
8/28/2023,2930117000000697036,INV-001269,Draft,2930117000000454065,EVERHAYES TWEEN,EVERHAYES TWEEN,8/28/2023,SE24082353995,USD,1,item_level,TRUE,Standard Template,0,,0,1,560,585,585,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,25,SMILE VARSITY PULLOVER ROYAL BLUE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: SMILE VARSITY PULLOVER
OVERSIZED PULLOVER
50% COTTON / 50% POLYESTER
SKU/#: PPC-KIDSP1-101
UPC #: PPC1204P1-101
C/#: ROYAL BLUE
S X 2
M X 2
L X 2
XL X 2",8,0,0,208,,26,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,715 Carleton Park Lane,Tuscaloosa,Alabama,U.S.A,35406,,,PPC-KIDSP1-101,,,0,,,,,,
8/28/2023,2930117000000697064,INV-001270,Draft,2930117000000697054,COTTON CANDY KIDZ,COTTON CANDY KIDZ,8/28/2023,NT240823475,USD,1,item_level,TRUE,Standard Template,0,,0,1,144,144,144,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,WOODSTOCK SUMMER OF LOVE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: WOODSTOCK SUMMER OF LOVE TEE
STYLE#: PPC-KIDS202344
UPC/#: PPC1187202344
C/#: WHITE
S X 1
M X 1
L X 2
XL X 2",6,0,0,144,,24,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1315 Bull Creek Lane,Collierville,TN,U.S.A,38017,,,1315 Bull Creek Lane,Collierville,TN,U.S.A,38017,,,,,,0,,,,,,
8/28/2023,2930117000000697160,INV-001274,Draft,2930117000000697141,SQUARED GIRL,SQUARED GIRL,8/28/2023,BV22082351125,USD,1,item_level,TRUE,Standard Template,0,,0,1,276,296,296,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,20,WILD AND FREE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: WILD AND FREE CROP
STYLE#: PPC-KIDSSUM115
UPC: PPC1280SUM115
C/#: BLACK
S X 2
M X 2
L X 1
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,,,,0,,,,,,
8/28/2023,2930117000000697160,INV-001274,Draft,2930117000000697141,SQUARED GIRL,SQUARED GIRL,8/28/2023,BV22082351125,USD,1,item_level,TRUE,Standard Template,0,,0,1,276,296,296,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,20,WOODSTOCK SUMMER OF LOVE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: WOODSTOCK SUMMER OF LOVE CROP
STYLE#: PPC-KIDSSUM111
UPC: PPC1276SUM111
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6,0,0,144,,24,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,,,,0,,,,,,
8/28/2023,2930117000000697176,INV-001275,Draft,2930117000000697141,SQUARED GIRL,SQUARED GIRL,8/28/2023,BV22082351110,USD,1,item_level,TRUE,Standard Template,0,,0,1,60,60,60,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,0,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE SPLATTER 
STYLE/#: PPC-PULL 112
C/#: TIE-DYE
S X 0 SOLD OUT
M X 2
L X 1
XL X 0 SOLD OUT",3,0,0,60,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,4500 I55 North Ste #155,JACKSON,MS,U.S.A,39211,,,,,,0,,,,,,
8/28/2023,2930117000000697278,INV-001280,Draft,2930117000000697268,Grapevine of Alton,Grapevine of Alton,8/28/2023,NT21082345991,USD,1,item_level,TRUE,Standard Template,0,,0,1,132,144,144,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,12,CALIFORNIA DREAM CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA DREAM CROP
STYLE#: PPC-KIDSSUM125
UPC/#: PPC1281SUM125
C/#: WHITE
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 West Broadway,Alton,IL,U.S.A,62002,,,2 West Broadway,Alton,IL,U.S.A,62002,,,PPC-KIDSSUM126,,,0,,,,,,
8/28/2023,2930117000000697334,INV-001283,Draft,2930117000000101389,TEAK & IVY,TEAK & IVY,8/28/2023,CK17082345045,USD,1,item_level,TRUE,Standard Template,0,,0,1,540,570,570,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,WOODSTOCK SUMMER OF LOVE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: WOODSTOCK SUMMER OF LOVE TEE
STYLE#: PPC-KIDS202344
UPC: PPC1187202344
C/#: WHITE
S X 1
M X 2
L X 2
XL X 1",6,0,0,144,,24,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,,,,0,,,,,,
8/28/2023,2930117000000697334,INV-001283,Draft,2930117000000101389,TEAK & IVY,TEAK & IVY,8/28/2023,CK17082345045,USD,1,item_level,TRUE,Standard Template,0,,0,1,540,570,570,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,CALIFORNIA DREAM CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CALIFORNIA DREAM CROP
STYLE#: PPC-KIDSSUM125
UPC: PPC1281SUM125
C/#: WHITE
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,PPC-KIDSSUM126,,,0,,,,,,
8/28/2023,2930117000000697334,INV-001283,Draft,2930117000000101389,TEAK & IVY,TEAK & IVY,8/28/2023,CK17082345045,USD,1,item_level,TRUE,Standard Template,0,,0,1,540,570,570,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,CASSETTE TAPES TEE II,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPES TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-139
UPC: PPC1216P2-139
C/#: LIME
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,PPC-KIDSP2-139,,,0,,,,,,
8/28/2023,2930117000000697334,INV-001283,Draft,2930117000000101389,TEAK & IVY,TEAK & IVY,8/28/2023,CK17082345045,USD,1,item_level,TRUE,Standard Template,0,,0,1,540,570,570,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,WILD AND FREE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: WILD AND FREE CROP
STYLE#: PPC-KIDSSUM115
UPC: PPC1280SUM115
C/#: BLACK
S X 1
M X 2
L X 2
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,311 CENTRE STREET,Fernandina Beach,FL,,32034,,,,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,GRAFFITI HAPPY FACE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: GRAFFITI HAPPY FACE TEE
CREW TEE | 100% COTTON
SKU/#: PPC-KIDSP2-129
UPC: PPC1215P2-129
C/#: PINK
S X 2
M X 2
L X 1
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KIDSP2-129,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,KEEP ON SMILING TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: KEEP ON SMILING TEE
CREW TEE | 100% COTTON BABY BLUE
SKU/#: PPC-KDSSP702
UPC: PPC1127SSP702
C/#: BABY BLUE
S X 2
M X 2
L X 1
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KDSSP702,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,SADDLE UP BUTTERCUP TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: SADDLE UP BUTTERCUP TEE
CREW TEE | 100% COTTON IVORY
SKU/#: PPC-KIDSP1-1502
UPC: PPC12581-1502
C/#: IVORY
S X 1
M X 1
L X 1
XL X 1",4,0,0,88,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KIDSP1-1502,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,LUCKY STARS TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: LUCKY STARS TEE
100% COTTON
C/#: WHITE
ITEM#: PPC-KIDSP1-1402
UPC: PPC12571-1402
S X 1
M X 1
L X 1
XL X 1",4,0,0,88,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KIDSP1-1402,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,LOS ANGELES TIGER CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: LOS ANGELES TIGER CROP
DISTRESSED CROP TOP | 100% COTTON
SKU/#: PPC-KIDSP2-132
UPC: PPC1209P2-132
C/#: OFF-BLK
S X 1
M X 1
L X 1
XL X 0 SOLD OUT",3,0,0,66,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KIDSP2-132,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,SMILE VARSITY PULLOVER ROYAL BLUE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: SMILE VARSITY PULLOVER
OVERSIZED PULLOVER
50% COTTON / 50% POLYESTER
SKU/#: PPC-KIDSP1-101
UPC #: PPC1204P1-101
C/#: ROYAL BLUE
S X 0 SOLD OUT
M X 0 SOLD OUT
L X 1
XL X 1",2,0,0,52,,26,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,PPC-KIDSP1-101,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: TIE-DYE HAPPY FACE SPLATTER 
STYLE#: PPC-PUL112
UPC #: PRINPPC-PUL112
C/#: TIE-DYE
S X 0 SOLD OUT
M X 1
L X 1
XL X 0 SOLD OUT",2,0,0,40,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: STAR SMILEY CROP
STYLE#: PPCKIDSSUM108
UPC: PPC1282SUM108
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,,,,0,,,,,,
9/6/2023,2930117000000697368,INV-001285,Draft,2930117000000453150,LITTLE MAGNOLIA,LITTLE MAGNOLIA,9/6/2023,AK14082351277,USD,1,item_level,TRUE,Standard Template,0,,0,1,796,826,826,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,30,,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: MALIBU MOTORS TEE
CREW TEE | 100% COTTON OFF-BLACK
SKU/#: PPC-KIDSSUM118
UPC/#: PPC1283SUM118
C/#: BLK
S X 1
M X 1
L X 1
XL X 0 SOLD OUT",3,0,0,66,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,1608 West Main St,TUPELO,Mississippi,U.S.A,38801,,,,,,0,,,,,,
8/31/2023,2930117000000703021,INV-001291,Draft,2930117000000641225,KID'S ANTHEM,KID'S ANTHEM,8/31/2023,LT21062362954 B,USD,1,item_level,TRUE,Standard Template,0,,0,1,154,169,169,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,HAPPY COWBOY CREW TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY COWBOY TEE
CREW TEE | 100% COTTON WHITE
C/#: WHITE
ITEM#: PPC-KIDSP1-1702
UPC: PPC12601-1702
S X 1
M X 2
L X 2
XL X 2",7,0,0,154,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308 W. Main St.,Tomball,TX,U.S.A,77375,,,308 W. Main St.,Tomball,TX,U.S.A,77375,,,KID-SP1-170sz,,,0,,,,,,
9/5/2023,2930117000000713159,INV-001295,Draft,2930117000000543501,Elegant Child,Elegant Child,9/5/2023,SE23082349194 B,USD,1,item_level,TRUE,Standard Template,0,,0,1,132,147,147,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,15,YEEHAW REPEAT CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: YEEHAW REPEAT CROP
DISTRESSED CROP TOP | 100% COTTON
SKU/#: PPC-KIDSP2-113
UPC: PPC1208P2-113
C/#: WHITE
S X 2
M X 2
L X 1
XL X 1",6,0,0,132,,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59 S. Federal Hwy,Boca Raton,Florida,U.S.A,33432,,,59 S. Federal Hwy,Boca Raton,Florida,U.S.A,33432,,,PPC-KIDSP2-113,,,0,,,,,,
9/5/2023,2930117000000710003,INV-001296,Draft,2930117000000460291,THE LITTLE THINGS,THE LITTLE THINGS,9/5/2023,CK30082338493,USD,1,item_level,TRUE,Standard Template,0,,0,1,1452,1522,1522,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,HAPPY FACE SPLATTER PULLOVER,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: HAPPY FACE SPLATTER PULLOVER(FULL LENGTH)
STYLE/#: PPC-PULL112
UPC/#: PRINPPC-PULL112
C/#: TIE-DYE
S X 1
M X 2
L X 2
XL X 1",6,0,0,120,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,,,,0,,,,,,
9/5/2023,2930117000000710003,INV-001296,Draft,2930117000000460291,THE LITTLE THINGS,THE LITTLE THINGS,9/5/2023,CK30082338493,USD,1,item_level,TRUE,Standard Template,0,,0,1,1452,1522,1522,0,Adjustment,,,0,Due on Receipt,Thanks for your business.,,0,,,70,PARK CITY PULLOVER,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: PARK CITY PULLOVER
STYLE/#: PPC-KDSFALL222
UPC/#: PPC1248ALL222
C/#: RED
S X 1
M X 2
L X 2
XL X 1",6,0,0,120,,20,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,6465 E MOCKING BIRD LANE,DALLAS,TX,,75214,,,,,,0,,,,,,
